line,label
bueno antes antes de la pandemia yo tenía un trabajo seguro un trabajo fijo donde si bien no no no me pagaban har mucho pero tenía un trabajo estable tenía un un seguro de caja por lo que y después de la pandemia cuando ha aparecido la pandemia muchas empresas han cerrado muchas han no han podido mantener a sus empleados y yo he sido una de esas afec personas afectadas no que ha perdido el trabajo entonces ahí he aprendido en este tiempo de pandemia he aprendido a tejer y ahora me estoy dedicando a eso,1
exacto,2
y cómo ve a a la mamá cantar o o ser feliz dentro de lo poco que se tiene entonces sí es una niña feliz,2
claro sí ya un poco más maduros ya con con sus hijos ya cambian sus pensamientos sus todo mismo cambia,2
porque no sé ello es más tranquilo o sea aquí en la ciudad es como es este me gusta vivir por lo que es poblado así pero en cambio allá también me gusta vivir por lo que no hay mucha gente no hay muchos carros no hay mucho ruido,2
con gustazo d a ver,2
sí sigue está viviendo mi papá sí,1
sí sí sí a veces cuando tengo tiempo me siento en la mesa y me pongo a ver lo que está diciendo entonces voy cantando más o menos lo que leo a mi ver en in en inglés pero en español más o menos así sí eso,2
por allá tiene la,2
sí,2
pero ya en hora pico me demoro yo prácticamente una hora y un poco más entonces es es mucho mucho mucho mucho tráfico,2
en un viaje,1
acá atrás hay un huerto sembrando cebollas se da este se da lechuga tantas cosas,2
sí por eso yo comprendo que es necesario esto,2
las señoras que vienen de entity por ejemplo en la calle de cerca la terminal hay muchas hay muchas de estas señoras que vienen con sus hijitos y pasan la noche ahí y les hace frío no el frío es ahora está más fuerte cómo estarán sobreviviendo yo solo pido a dios por ellos para que algún momento ellos tengan un lugar mejor,1
bien con mis hijitas sí jugamos reímos a mi hijita también le enseño sus tareitas no cómo está la mayor en el colegio tengo que enseñarle a leer a escribir todo eso sí,1
yo pienso a ver comercio informal yo creo queestá bien también porque tu propio negocio siempre es bueno no ve has trabajo no ve ahora tu ya ya eres tu propio jefe también pues ya ya no estás dependiendo de alguien a veces o cuando trabajas en un lugar sueldo mínimo sueldo mínimo no es no es este no es un sueldo pues así que tal vez a ver digamos vos digamos que vendes más tempranito puedes salir más te ganas también más de noche llegas más te ganas mientras en el otro a veces todo el día trabajas un sueldo nomás te paga y ese a veces sueldo mínimo poquito es pues no es mucho no no ayuda eso ahora con el comercio informal depende también uno cómo cómo cómo quieren trabajar algunos también medio día también quieren trabajar así o todo el día también se trabajan así es ya mucho depende en parte yo que te digo así está bien nomás yo digo pero creo que también las señoras se atajan che o sea hay vendedor no ve botan a los que están en el suelito fuera fuera de aquí así les botan no dejan trabajar pero también yo también entiendo porque alquiler también deben pagar no ve los que tienen sus tiendas no ve,1
me gusta que hay mucha gente es poblado es como como estar en el centro comercial o sea de mi casa salgo y me voy a darme una vuelta para arriba y ya hay como es este locales de ropa comida en toda bueno es es todo qué serán unas dos cuadras,2
personal de uno y ahora que hacemos ahora a estas horas decíamos de noche,2
todos tengo menos mi chanchito porque el chanchito es un poquito el olor y por ese motivo no tengo mis todo mi coneji los cuis no mis gatitos hasta aquí en mi cuarto tengo mis gatitos,1
sí sí trabajé eso digo a ver el primer trabajo que tuve fue de salonero trabajaba de salonero y todo porque como no pude terminar los estudios entonces ya entré a trabajar desde los dieciséis diecisiete años era salonero todo eso,2
sí justamente ahora estábamos revisando con otro colega ahí en el trabajo que teníamos que tomar unas tenemos que tomar unas pruebas de técnicas a aspirantes a entrar a la institución y pedimos que preparen un banco de preguntas a los jefes de las diferentes áreas de telecomunicaciones y claro y reconocimos entre los dos el el el otro colega era un poco más joven que yo ha de ser unos diez años más joven que yo ya que había preguntas que nosotros no sabíamos cómo contestar porque son tecnologías que en nuestro tiempo ni se soñaba ya y entonces claro hace rato a consultar a ver de qué se trataba y ver si estaba bien encaminada la pregunta o no pero esa era la realidad en mi tiempo no había ni calculadoras no cuando yo salí del colegio teníamos una materia en sexto curso que se llamaba regla de cálculo,2
porque la verdad es que tanto no no no he hecho malas co no he hecho ni malas cosas ni bien las cosas sino todo se está dándose,2
para mí es igual parece no sí per navidad año nuevo solo como siempre estamos con mis hijas así igual no más también pasamos,1
bueno yo a mi trabajo soy especialista solo en frenos no puedo hablar solo de lo que es de mi trabajo,2
bueno la verdad que sí bueno fue duro para todos na nadie por suerte no no tuve nadie fallecido en mi familia eso le doy gracia a dios que no pude perder a ningún familiar por este tema del covid pero sí obviamente hubo contagiados bueno yo lo viví de bueno era no entrenar no no no se podía entrenar pero tenía que mantenerme en forma y nada hacía ejercicios en las en las mañanas hacía ejercicio me acuerdo me despertaba y tenía unas dos horas de ejercicio después distraerme jugar play un rato no había mucho que hacer en realidad ayudar en la casa limpiar limpiamos toda la casa me acuerdo mi mamá me me decía no tienes que ayudar no no había nada que hacer no había mucho que hacer por suerte vivía en en lugar alejado que era entity y y no había bueno era un lugar espacioso así que bueno tenía para jugar con mi balón con mi papá salíamos al patio a jugar a hacer tecniquitas a jugar fútbol tenis bueno varias cosas que bueno se fueron que me fueron distrayendo de de todo este tema en mi casa pasado el mes dos meses mi mamá tuvo covid y estaba aislada en su cuarto y y bueno con yo yo ayudaba a las compras creo que había ese tema de carnet con la terminación del carnet de o par e impar y ayudaba en las compras a mi papá bueno a mis papás en realidad y y nada pues todos de miedo con esa esa esa época fue muy dura hubo hubieron varias familias que perdieron bastantes integrantes de la familia y bueno por suerte en mi familia no pero pero fue muy du ra fue una época de mucho miedo que bueno por suerte no no me llegó a mi tal vez yo fui asintomático pero de estar con oxígeno por suerte no ni llegar al al al límite de ir a una a un hospital o pero por eso por suerte a mí no me tocó eso yo estuve todo tranqui y y nada bueno fue muy dura esa época que aparte mi hermana estaba en rusia y no no podía ayudar ella ella igual allá en rusia otro otro otro lío no otra vida ella vivía sola y tenía su es muy diferente la vida allá así bueno no no puedo entrar mucho en detalle no no conozco mucho pero pero por suerte más controlada estaba la situación allá acá un poco se complicó y y bueno siempre ayudé a mi familia y a las compras a la la cocina a la limpieza y bueno eso,1
sí,2
mi cuarto es que yo normalmente nada más voy a mi cuarto o sea si si bien es cierto que sí vivo con algunos familiares no yo sí yo básicamente estoy en mi cuarto es más ahí tengo todo lo que necesito no siempre ha sido así porque mi papá o sea tiene otra familia no entonces no voy a decir que me han relegado pero yo he preferido en cierta forma también de como que excluirme alejarme ya de de de de la familia la otra familia de mi papá entonces sí normalmente yo estoy en mi cuarto es más estoy acostumbrado a estar en mi cuarto no muy rara vez digamos iría a la cocina o alguna otra parte de la de la de la de la casa salvo obviamente al baño no po me tengo que bañar y todo aquello entonces pues normalmente estoy en mi cuarto ahí tengo todo lo que necesito en realidad o sea incluso es más hasta para cocinar digamos tengo o sea algún microondas y siempre voy a voy a tener alimentos ahí guardados y demás entonces es mi cuarto es básicamente mi mi santuario y estoy acostumbrado a estar así me es raro digamos tener que habitar otros espacios más porque desde hace muchos años yo vivo así y me siento a gusto así,1
a mí me gusta mucho la música me gustan los deportes me gusta ver el fútbol me,2
no al año ya estamos pensando ir a entity un clima más calientito y por unos di por días más largos entonces queremos ahorrar un poquito para para tomar por lo menos unos días estar allá en entity porque años que no no voy allá tenemos familia pero años que no la podemos ver y nos gustaría ir un rato a compartir con la familia disfrutar del clima de la comida todo lo que ofrece entity,1
no sé qué pasó estábamos dando vuelta en u y y chau la llanta chau se fue la llanta de atrás entonces sí yo también estaba preocupada porque yo también sentía que nos íbamos a caer entonces imagínate que caerte en plena en plena calle y por suerte te digo por suerte no venía ningún carro atrás porque si no yo yo no sé qué hubiese pasado pero sí pero estamos vivos es importante no pasó nada,2
